Transaction ID,Date,Customer Name,Unique Customer Name,Product Name,Category,Region,Sales Value,Discount,Profit Margin,Payment Method,Year,Month,Week,First Sale,Cohort Group,Repeated Customer Fixed,Repeated Customer Yes/No,Count Yes Reap,Count No Reap,SN. Total Unique Customer,SN. Total Repeating Customer,SN. Total Non Repeating Customer,Retention Rate
T0930,7/18/2026,Customer_141,Repeated,Product C,Groceries,North,411.59,29.27,14.52,Cash,2026,7,29,20/05/2025,26-Jul,Repeated,Yes,1,0,,,,
T0931,7/19/2026,Customer_104,Repeated,Product B,Cosmetics,South,455.8,17.93,18.7,Mobile Payment,2026,7,30,21/08/2024,26-Jul,Repeated,Yes,1,0,,,,
T0932,7/20/2026,Customer_210,Customer_210,Product C,Electronics,North,141.56,40.35,74.84,Mobile Payment,2026,7,30,20/07/2026,26-Jul,Customer_210,Yes,1,0,,,,
T0933,7/21/2026,Customer_111,Repeated,Product C,Electronics,North,80.14,27.47,35.36,Bank Transfer,2026,7,30,9/11/2025,26-Jul,Repeated,Yes,1,0,,,,
T0934,7/22/2026,Customer_104,Repeated,Product B,Electronics,East,444.81,4.88,26.59,Bank Transfer,2026,7,30,21/08/2024,26-Jul,Repeated,Yes,1,0,,,,
T0935,7/23/2026,Customer_171,Repeated,Product D,Cosmetics,West,225.23,28.73,13.54,Credit Card,2026,7,30,30/04/2024,26-Jul,Repeated,Yes,1,0,,,,
T0936,7/24/2026,Customer_133,Repeated,Product A,Household,South,293.79,45.49,11.97,Cash,2026,7,30,6/5/2025,26-Jul,Repeated,Yes,1,0,,,,
T0937,7/25/2026,Customer_293,Repeated,Product D,Cosmetics,East,485.63,20.42,79.7,Credit Card,2026,7,30,4/4/2024,26-Jul,Repeated,Yes,1,0,,,,
T0938,7/26/2026,Customer_127,Repeated,Product A,Household,North,79.95,15.52,22.1,Cash,2026,7,31,28/10/2024,26-Jul,Repeated,Yes,1,0,,,,
T0939,7/27/2026,Customer_106,Repeated,Product C,Cosmetics,South,341.74,8.03,52.09,Bank Transfer,2026,7,31,20/02/2024,26-Jul,Repeated,Yes,1,0,,,,
T0940,7/28/2026,Customer_92,Repeated,Product A,Cosmetics,North,83.35,8.42,64.53,Bank Transfer,2026,7,31,12/2/2024,26-Jul,Repeated,Yes,1,0,,,,
T0941,7/29/2026,Customer_287,Customer_287,Product C,Electronics,West,218.96,22.21,48.55,Cash,2026,7,31,29/07/2026,26-Jul,Customer_287,No,0,1,,,,
T0942,7/30/2026,Customer_51,Repeated,Product D,Groceries,East,411.72,30.19,12.44,Cash,2026,7,31,30/01/2024,26-Jul,Repeated,Yes,1,0,,,,
T0943,7/31/2026,Customer_29,Repeated,Product C,Groceries,West,245.06,4.95,80.52,Bank Transfer,2026,7,31,1/5/2024,26-Jul,Repeated,Yes,1,0,,,,
T0944,8/1/2026,Customer_296,Repeated,Product D,Household,East,498.73,47.04,10.95,Bank Transfer,2026,8,31,3/3/2024,26-Aug,Repeated,Yes,1,0,,,,
T0945,8/2/2026,Customer_297,Customer_297,Product B,Groceries,North,301.58,38,78.57,Credit Card,2026,8,32,2/8/2026,26-Aug,Customer_297,No,0,1,,,,
T0946,8/3/2026,Customer_214,Repeated,Product B,Cosmetics,West,194.52,29.74,90.4,Bank Transfer,2026,8,32,7/4/2024,26-Aug,Repeated,Yes,1,0,,,,
T0947,8/4/2026,Customer_267,Repeated,Product B,Cosmetics,West,149.05,41.59,48.96,Cash,2026,8,32,25/07/2024,26-Aug,Repeated,Yes,1,0,,,,
T0948,8/5/2026,Customer_257,Repeated,Product C,Electronics,North,207.73,4.93,58.2,Credit Card,2026,8,32,12/4/2024,26-Aug,Repeated,Yes,1,0,,,,
T0949,8/6/2026,Customer_101,Repeated,Product B,Electronics,West,217.64,24.37,52.93,Cash,2026,8,32,10/4/2024,26-Aug,Repeated,Yes,1,0,,,,
T0950,8/7/2026,Customer_110,Customer_110,Product A,Groceries,South,80.92,31.87,45.03,Mobile Payment,2026,8,32,7/8/2026,26-Aug,Customer_110,No,0,1,,,,
T0951,8/8/2026,Customer_182,Repeated,Product D,Household,East,216.31,41.6,89.87,Credit Card,2026,8,32,6/6/2025,26-Aug,Repeated,Yes,1,0,,,,
T0952,8/9/2026,Customer_1,Repeated,Product D,Groceries,East,258.91,39.39,90.45,Cash,2026,8,33,28/12/2024,26-Aug,Repeated,Yes,1,0,,,,
T0953,8/10/2026,Customer_55,Repeated,Product A,Groceries,East,375.23,14.58,40.22,Bank Transfer,2026,8,33,31/01/2024,26-Aug,Repeated,Yes,1,0,,,,
T0954,8/11/2026,Customer_149,Repeated,Product C,Groceries,South,345.53,47.1,65.36,Mobile Payment,2026,8,33,30/06/2025,26-Aug,Repeated,Yes,1,0,,,,
T0955,8/12/2026,Customer_137,Repeated,Product C,Groceries,East,368.94,7.09,93.42,Cash,2026,8,33,29/05/2024,26-Aug,Repeated,Yes,1,0,,,,
T0956,8/13/2026,Customer_202,Repeated,Product D,Cosmetics,North,53.76,43.88,96.59,Credit Card,2026,8,33,26/02/2024,26-Aug,Repeated,Yes,1,0,,,,
T0957,8/14/2026,Customer_117,Repeated,Product B,Household,West,147.95,48.58,55.81,Cash,2026,8,33,22/12/2024,26-Aug,Repeated,Yes,1,0,,,,
T0958,8/15/2026,Customer_154,Repeated,Product C,Cosmetics,South,347.76,9.68,50.75,Mobile Payment,2026,8,33,13/01/2025,26-Aug,Repeated,Yes,1,0,,,,
T0959,8/16/2026,Customer_291,Repeated,Product C,Household,East,267.8,36.38,35.08,Credit Card,2026,8,34,2/5/2026,26-Aug,Repeated,Yes,1,0,,,,
T0960,8/17/2026,Customer_63,Repeated,Product A,Electronics,North,52.39,2.97,96.3,Mobile Payment,2026,8,34,19/03/2024,26-Aug,Repeated,Yes,1,0,,,,
T0961,8/18/2026,Customer_244,Repeated,Product A,Groceries,West,412.02,20.87,22.85,Cash,2026,8,34,1/2/2024,26-Aug,Repeated,Yes,1,0,,,,
T0962,8/19/2026,Customer_25,Repeated,Product B,Cosmetics,West,397.76,26.3,62.18,Bank Transfer,2026,8,34,24/04/2025,26-Aug,Repeated,Yes,1,0,,,,
T0963,8/20/2026,Customer_90,Repeated,Product C,Household,South,296.79,29.45,35.43,Bank Transfer,2026,8,34,7/3/2025,26-Aug,Repeated,Yes,1,0,,,,
T0964,8/21/2026,Customer_75,Repeated,Product C,Electronics,South,79.91,46.86,35.11,Cash,2026,8,34,19/08/2024,26-Aug,Repeated,Yes,1,0,,,,
T0965,8/22/2026,Customer_294,Repeated,Product A,Electronics,South,394.93,33.94,46.45,Cash,2026,8,34,16/01/2024,26-Aug,Repeated,Yes,1,0,,,,
T0966,8/23/2026,Customer_210,Repeated,Product C,Groceries,North,312.67,24.58,99.89,Cash,2026,8,35,20/07/2026,26-Aug,Repeated,Yes,1,0,,,,
T0967,8/24/2026,Customer_17,Repeated,Product D,Household,North,401.88,40.67,14.95,Credit Card,2026,8,35,28/09/2024,26-Aug,Repeated,Yes,1,0,,,,
T0968,8/25/2026,Customer_128,Repeated,Product A,Cosmetics,South,388.29,47.58,62.07,Mobile Payment,2026,8,35,19/05/2024,26-Aug,Repeated,Yes,1,0,,,,
T0969,8/26/2026,Customer_251,Repeated,Product B,Groceries,East,411.35,2.08,17.43,Mobile Payment,2026,8,35,17/08/2025,26-Aug,Repeated,Yes,1,0,,,,
T0970,8/27/2026,Customer_179,Repeated,Product A,Cosmetics,West,283.1,49.14,23.91,Mobile Payment,2026,8,35,20/04/2024,26-Aug,Repeated,Yes,1,0,,,,
T0971,8/28/2026,Customer_182,Repeated,Product C,Electronics,West,113.15,5.22,49.56,Cash,2026,8,35,6/6/2025,26-Aug,Repeated,Yes,1,0,,,,
T0972,8/29/2026,Customer_152,Repeated,Product B,Cosmetics,North,352.02,40.9,55.94,Mobile Payment,2026,8,35,12/1/2024,26-Aug,Repeated,Yes,1,0,,,,
T0973,8/30/2026,Customer_25,Repeated,Product A,Cosmetics,West,329.21,14.74,33.29,Cash,2026,8,36,24/04/2025,26-Aug,Repeated,Yes,1,0,,,,
T0974,8/31/2026,Customer_180,Repeated,Product D,Groceries,East,384.01,7.48,38.48,Credit Card,2026,8,36,7/6/2024,26-Aug,Repeated,Yes,1,0,,,,
T0975,9/1/2026,Customer_198,Repeated,Product D,Cosmetics,West,126.45,22.55,17.83,Bank Transfer,2026,9,36,28/05/2024,26-Sep,Repeated,Yes,1,0,,,,
T0976,9/2/2026,Customer_161,Repeated,Product A,Groceries,North,137.74,32.55,37.29,Cash,2026,9,36,19/01/2024,26-Sep,Repeated,Yes,1,0,,,,
T0977,9/3/2026,Customer_177,Repeated,Product D,Electronics,North,450.68,19.67,96.99,Cash,2026,9,36,22/03/2025,26-Sep,Repeated,Yes,1,0,,,,
T0978,9/4/2026,Customer_285,Repeated,Product D,Groceries,East,387.49,3.67,95.02,Bank Transfer,2026,9,36,17/01/2025,26-Sep,Repeated,Yes,1,0,,,,
T0979,9/5/2026,Customer_63,Repeated,Product D,Groceries,East,458.7,30.37,40.14,Bank Transfer,2026,9,36,19/03/2024,26-Sep,Repeated,Yes,1,0,,,,
T0980,9/6/2026,Customer_150,Repeated,Product B,Household,West,391.42,45.22,61.38,Credit Card,2026,9,37,14/01/2024,26-Sep,Repeated,Yes,1,0,,,,
T0981,9/7/2026,Customer_154,Repeated,Product D,Cosmetics,West,318.72,19.78,91.86,Mobile Payment,2026,9,37,13/01/2025,26-Sep,Repeated,Yes,1,0,,,,
T0982,9/8/2026,Customer_156,Repeated,Product D,Electronics,North,344.36,11.6,10.56,Cash,2026,9,37,21/07/2025,26-Sep,Repeated,Yes,1,0,,,,
T0983,9/9/2026,Customer_49,Repeated,Product D,Groceries,East,450.11,22.69,82.96,Mobile Payment,2026,9,37,23/01/2024,26-Sep,Repeated,Yes,1,0,,,,
T0984,9/10/2026,Customer_84,Repeated,Product B,Electronics,East,310.46,3.37,95.35,Cash,2026,9,37,8/4/2025,26-Sep,Repeated,Yes,1,0,,,,
T0985,9/11/2026,Customer_177,Repeated,Product A,Household,East,334.58,41.2,18.22,Credit Card,2026,9,37,22/03/2025,26-Sep,Repeated,Yes,1,0,,,,
T0986,9/12/2026,Customer_148,Repeated,Product C,Cosmetics,West,120.41,41.49,24.53,Bank Transfer,2026,9,37,17/07/2024,26-Sep,Repeated,Yes,1,0,,,,
T0987,9/13/2026,Customer_118,Repeated,Product D,Groceries,East,263.26,29.81,96.47,Credit Card,2026,9,38,2/1/2025,26-Sep,Repeated,Yes,1,0,,,,
T0988,9/14/2026,Customer_63,Repeated,Product A,Cosmetics,North,372.38,18.3,58.38,Bank Transfer,2026,9,38,19/03/2024,26-Sep,Repeated,Yes,1,0,,,,
T0989,9/15/2026,Customer_189,Repeated,Product D,Household,North,171.92,40.19,11.28,Mobile Payment,2026,9,38,5/1/2024,26-Sep,Repeated,Yes,1,0,,,,
T0990,9/16/2026,Customer_49,Repeated,Product B,Household,West,141.01,28.18,33.19,Mobile Payment,2026,9,38,23/01/2024,26-Sep,Repeated,Yes,1,0,,,,
T0991,9/17/2026,Customer_257,Repeated,Product A,Electronics,South,191.22,41.47,50.49,Credit Card,2026,9,38,12/4/2024,26-Sep,Repeated,Yes,1,0,,,,
T0992,9/18/2026,Customer_224,Repeated,Product B,Groceries,West,158.68,31.94,72.36,Bank Transfer,2026,9,38,22/06/2024,26-Sep,Repeated,Yes,1,0,,,,
T0993,9/19/2026,Customer_141,Repeated,Product D,Electronics,South,146.71,39.44,75.98,Credit Card,2026,9,38,20/05/2025,26-Sep,Repeated,Yes,1,0,,,,
T0994,9/20/2026,Customer_215,Repeated,Product D,Household,East,241.18,30.33,99.59,Bank Transfer,2026,9,39,9/1/2024,26-Sep,Repeated,Yes,1,0,,,,
T0995,9/21/2026,Customer_211,Customer_211,Product B,Cosmetics,West,458.53,21.29,35.88,Bank Transfer,2026,9,39,21/09/2026,26-Sep,Customer_211,No,0,1,,,,
T0996,9/22/2026,Customer_32,Customer_32,Product C,Electronics,North,278.18,47.94,58.44,Mobile Payment,2026,9,39,22/09/2026,26-Sep,Customer_32,No,0,1,,,,
T0997,9/23/2026,Customer_158,Repeated,Product B,Electronics,East,134.56,27.51,58,Mobile Payment,2026,9,39,11/9/2024,26-Sep,Repeated,Yes,1,0,,,,
T0998,9/24/2026,Customer_285,Repeated,Product D,Cosmetics,North,84.64,30.65,46.51,Bank Transfer,2026,9,39,17/01/2025,26-Sep,Repeated,Yes,1,0,,,,
T0999,9/25/2026,Customer_286,Repeated,Product B,Electronics,East,363.27,11.8,25.22,Bank Transfer,2026,9,39,18/05/2024,26-Sep,Repeated,Yes,1,0,,,,
T1000,9/26/2026,Customer_144,Repeated,Product C,Cosmetics,West,222.26,31.66,97.97,Bank Transfer,2026,9,39,11/7/2024,26-Sep,Repeated,Yes,1,Yes,,,,
